pond cross id treatment sex sl bd region size resid
8 4 73 NP M 41.37 7.95 tele_size 29.331291258659 0.135243252660916
8 4 74 NP F 31.37 5.88 tele_size 14.9426465254353 -2.13717356076872
8 4 75 NP F 32.02 6.36 tele_size 23.0959044932938 -0.317015487800454
8 4 83 NP F 40.91 7.62 tele_size 35.6240782032608 -1.64422106809733
8 4 84 NP F 35.25 7.45 tele_size 32.7472929252165 0.656357946180896
8 4 86 NP F 37.69 7.33 tele_size 42.369919617665 1.46370397321581
8 4 87 NP F 40.69 7.51 tele_size 36.9759413803185 1.18452077682142
8 4 90 NP F 40.23 7.7 tele_size 43.7706442739817 0.842348395962431
8 4 91 NP M 43.72 8.75 tele_size 36.0350446624153 1.60973406129014
8 4 92 NP M 39.09 7.34 tele_size 35.9949002915342 0.0931568804105598
8 4 93 NP F 37.65 6.92 tele_size 41.2289523801313 2.3440804126426
8 4 96 NP M 40.04 7.44 tele_size 31.6083954722679 -0.239847513444062
8 4 97 NP F 40.54 7.89 tele_size 36.3053536843743 1.42646674034565
8 4 98 NP M 37.59 7.52 tele_size 32.8328502683251 2.02386330388536
9 7 51 NP F 34.14 6.82 tele_size 23.1605904566282 -1.23376430904955
9 7 52 NP M 38.05 7.27 tele_size 24.0075341267058 0.345835698716983
9 7 55 NP M 34.64 6.68 tele_size 24.078350995277 -0.372247917094833
9 7 57 NP M 32.8 6.88 tele_size 20.667932720762 0.245082221576109
9 7 76 NP M 36.2 7.35 tele_size 25.8360811046597 0.14981613173385
9 7 77 NP F 37.27 7.32 tele_size 28.3775898318347 0.27643028194562
9 7 78 NP F 52.4 10.38 tele_size 41.0035073672951 -0.163732259847378
9 7 79 NP M 48 9.12 tele_size 38.0165848943834 -2.49373833074798
9 7 80 NP M 50.79 10.02 tele_size 29.8703751500694 -2.19815480075858
9 7 83 NP M 41.34 8.52 tele_size 34.5231701935106 1.14145143835291
9 7 87 NP F 54.05 11.37 tele_size 53.2860180269106 -0.599814687654424
9 7 88 NP M 44.51 8.9 tele_size 33.6242131819876 -0.323832223777566
9 7 89 NP M 47.66 10.01 tele_size 36.2058780463515 -1.57273366545235
9 7 91 NP F 48.17 10.28 tele_size 36.0729118574345 -2.50900315749577
9 7 92 NP F 60.53 13.18 tele_size 56.9161123470081 2.02579192379213
9 7 94 NP F 51.8 11.4 tele_size 49.8128245255103 -1.88374880953225
9 7 95 NP F 55.24 11.47 tele_size 50.0888828178539 0.663875984373298
9 7 96 NP F 50.54 10.81 tele_size 39.8928277384945 -2.04151506096778
9 7 98 NP F 35.26 7.18 tele_size 26.1502462717928 -1.31029311639416
9 7 100 NP M 37.05 7.09 tele_size 23.2855302616769 -1.06843255191325
10 4 79 P M 47.19 8.92 optic_size 114.883312394241 15.4062449262069
10 4 81 P M 37.48 7.22 optic_size 75.948340616847 -8.41224879823504
10 4 82 P F 44.47 9.4 optic_size 117.013747175453 21.7711617160732
10 4 83 P F 44.95 8.51 optic_size 95.2601033934854 -0.729743596832872
10 4 84 P F 36.91 7.93 optic_size 78.7882916167807 -4.68492473031134
10 4 85 P M 38.08 7.53 optic_size 90.2764936918087 4.98182736305318
10 4 86 P M 34.77 7.29 optic_size 88.5605036930644 8.41882833807484
10 4 88 P M 43.34 8.29 optic_size 90.5976427341349 -2.88576453782584
10 4 89 P F 32.37 6.44 optic_size 84.2391780856341 7.83381038533891
10 4 90 P F 37.25 7.65 optic_size 75.1960928294249 -8.80643376874885
10 4 91 P M 35.26 7.38 optic_size 91.7477508221663 10.8432459876766
10 4 92 P M 39.25 7.53 optic_size 93.223141031582 6.10702472116291
10 4 94 P F 41.55 8.19 optic_size 97.5734567978689 6.87671231836775
10 4 95 P F 40.27 7.49 optic_size 106.624777811871 17.9207307482071
10 4 96 P M 37.81 7.86 optic_size 78.7576848903359 -6.11664682726656
10 4 97 P M 36.1 6.82 optic_size 62.4950710644971 -19.7171414491356
10 4 98 P F 36.78 7.33 optic_size 75.0245876353165 -8.24624538047959
10 4 99 P F 44.55 9.37 optic_size 96.0842977738576 0.717168725988464
10 4 100 P F 42.66 8.85 optic_size 107.381463802314 14.9566770325172
11 1 58 P F 33.23 6.6 optic_size 71.1578707311314 -6.58634054542925
11 1 62 P F 33.2 6.43 optic_size 65.9362140602223 -11.7612933706547
11 1 66 P M 51.18 10.71 optic_size 67.8524897573132 -37.8361891866492
11 1 76 P M 47.21 8.97 optic_size 97.4308317928932 -2.07737157226231
11 1 77 P M 39.29 7.81 optic_size 101.581576929871 14.4031888252067
11 1 80 P M 51.64 10.55 optic_size 101.171095364718 -5.23370921306129
11 1 87 P M 40.35 8.02 optic_size 89.4215551120229 0.592964459868896
11 1 88 P M 38.05 8.11 optic_size 62.591527784116 -22.6564346989558
11 1 89 P M 34.13 7.13 optic_size 71.2053757617604 -7.93995088531064
11 1 90 P F 37.76 7.95 optic_size 98.9678072963577 14.1713153215614
11 1 91 P F 36.61 6.88 optic_size 97.9060146701489 14.8998367798936
11 1 92 P F 39.82 8.7 optic_size 82.3258679117484 -5.6776214666606
11 1 93 P F 47.84 11.2 optic_size 109.876567119157 9.38758299464426
11 1 94 P M 55.78 11.2 optic_size 129.081736861374 16.2318015792474
11 1 95 P F 35.22 7.07 optic_size 76.3473034145306 -4.49492962571417
11 1 96 P M 47.48 9.57 optic_size 137.090728771822 37.1621907955139
11 1 97 P M 49.32 9.75 optic_size 106.726810510166 3.93376999859192
11 1 98 P F 45.15 9.46 optic_size 96.4297836249347 0.128577663391908
11 1 99 P F 37.39 7.57 optic_size 86.6175337270396 2.39705584900863
11 1 100 P F 37.1 7.82 optic_size 89.7249048148205 5.95589744506518
12 2 51 P F 37.13 7.16 optic_size 81.8111999493708 -2.00451126606827
12 2 54 P F 38.63 7.69 optic_size 78.6668799155952 -7.48402358402784
12 2 57 P F 46.46 9.56 optic_size 122.595688671515 24.2550814484511
12 2 61 P F 47.35 9.31 optic_size 123.907656182099 24.181501537086
12 2 63 P F 43.3 8.4 optic_size 96.4502362099848 3.02910073226899
12 2 67 P F 42.5 8.55 optic_size 118.889893231222 26.7141936384045
12 2 72 P M 39.22 7.18 optic_size 86.9546123733713 -0.114800091364059
12 2 74 P F 36.79 7.38 optic_size 78.4162020000001 -4.87019896435725
12 2 75 P F 37.09 7.4 optic_size 63.7969807216859 -19.9564586995082
12 2 76 P M 47.59 8.9 optic_size 77.6611789835021 -22.43860642698
12 2 80 P M 49.51 9.43 optic_size 114.268280318147 11.179448783909
12 2 88 P F 39.77 7.67 optic_size 55.4194082683114 -32.5062413672914
12 2 89 P M 40.42 7.82 optic_size 92.3561850918777 3.41861879979514
12 2 91 P M 44.65 8.66 optic_size 112.05356916502 16.5307606315388
12 2 92 P M 36.79 6.95 optic_size 46.8246568324748 -36.4617441318826
12 2 93 P F 47.05 9.85 optic_size 77.1301814354291 -22.1289347527467
12 2 94 P M 45.91 8.59 optic_size 69.061694896213 -28.422675155983
12 2 96 P M 51.61 9.37 optic_size 60.4989759842409 -45.8591247478542
12 2 100 P M 37.64 7.09 optic_size 98.0897657863217 13.4800891942601
13 7 54 P F 38.7 7.96 optic_size 71.6143827729678 -14.6454963665838
13 7 58 P F 38.18 8.13 optic_size 76.635166735282 -8.81517907908585
13 7 61 P F 39.22 7.57 optic_size 68.853368085243 -18.2160443794924
13 7 64 P M 35.13 7.19 optic_size 91.1911325219946 10.4890110188009
13 7 67 P F 30.98 6.16 optic_size 49.5158788610965 -24.7255439891882
13 7 69 P M 44.64 9.51 optic_size 67.2625586208118 -28.2446819641085
13 7 71 P M 43.14 9.17 optic_size 76.1458503807589 -17.0261979199773
13 7 79 P M 62.37 12.67 optic_size 42.547766797049 -80.561446586926
13 7 80 P F 46.61 9.71 optic_size 89.9549379373659 -8.61918851411597
13 7 81 P F 40.39 7.83 optic_size 60.7303155815406 -28.1605468648583
13 7 82 P M 41.42 8.61 optic_size 58.2415977643398 -32.2527633838654
13 7 84 P M 36.15 7.15 optic_size 55.5338298327393 -26.7562224236996
13 7 88 P M 55.64 11.56 optic_size 82.9065832419473 -29.7254007603222
13 7 89 P M 55.08 11.26 optic_size 67.7213135639725 -44.0388653188683
13 7 91 P F 41.57 8.43 optic_size 50.4771945230916 -40.2506858535321
13 7 92 P F 42.09 8.81 optic_size 76.4613782009262 -15.0760355008812
13 7 94 P F 46.96 9.69 optic_size 96.558382551315 -2.56062209980979
13 7 95 P M 45.71 9.83 optic_size 83.3057148594932 -13.8672962214782
13 7 97 P M 39.95 8.49 optic_size 72.2034583813423 -16.0024143283626
13 2 100 P M 46.98 10.08 optic_size 98.8798823669152 -0.270258181332022
14 2 76 NP M 43.52 9.22 optic_size 154.985637392847 61.2220070467844
14 2 77 NP M 47.02 9.47 optic_size 137.655522301509 38.443109959017
14 2 80 NP M 42.4 8.1 optic_size 101.815887218499 9.79586711129399
14 2 82 NP F 48.86 10.19 optic_size 119.919058556743 17.8421436789855
14 2 83 NP F 31.36 6.46 optic_size 77.1285903344918 2.29558543888049
14 2 84 NP F 34.03 6.59 optic_size 72.423144470088 -6.5665026913708
14 2 85 NP F 43.03 8.46 optic_size 115.466085415251 22.4652845486878
14 2 86 NP M 49.95 10 optic_size 137.647769515859 33.8739482449274
14 2 88 NP F 42.51 8.51 optic_size 124.787832760056 32.5965652186767
14 2 89 NP F 45.32 8.63 optic_size 114.875764394167 18.3099033070836
14 2 90 NP F 38.87 7.63 optic_size 109.343465607373 22.818931342281
14 2 91 NP F 39.43 8.47 optic_size 106.535022707399 19.1386833228783
14 2 93 NP F 43.57 8.95 optic_size 121.970556977793 28.1290868889245
14 2 94 NP M 43.4 8.03 optic_size 107.751328525464 14.1745135621357
14 2 95 NP M 40.1 8.14 optic_size 81.188494964917 -7.25089697320638
14 2 97 NP F 42.45 8.69 optic_size 102.418223294442 10.3203634444307
14 2 98 NP M 40.7 8.03 optic_size 95.8252486401063 6.45177978830936
14 2 99 NP M 42.33 8.82 optic_size 98.1845527658425 6.27350829856561
14 2 100 NP M 46.23 9.89 optic_size 98.3059125339699 0.323368127814694
5 1 53 NP M 33.53 6.1 optic_size 81.7467541205293 3.53550438713183
5 1 54 NP F 27.91 5.39 optic_size 61.749211834282 -7.71285080770606
5 1 56 NP M 28.05 5.66 optic_size 114.939860563298 45.2598466414532
5 1 58 NP F 26.94 5.23 optic_size 87.9627565986297 20.0107849670806
5 1 61 NP M 37.97 6.69 optic_size 85.2188734775675 0.0954545829854476
5 1 64 NP M 26.05 5.77 optic_size 79.5428948649768 12.9764706553769
5 1 65 NP M 34.8 6.8 optic_size 78.7444570562975 -1.44392214437575
5 1 78 NP F 33.35 6.23 optic_size 75.9478504914385 -1.98317616785688
5 1 82 NP F 32.48 6.89 optic_size 79.0994331088943 2.52281797442567
5 1 84 NP F 34.78 7.08 optic_size 79.0482020469481 -1.10904125660266
5 1 87 NP F 37.86 7.47 optic_size 83.2020285440313 -1.75014291637725
5 1 89 NP F 37.69 7.19 optic_size 87.3390460893648 2.65152975449705
5 1 91 NP F 42.89 8.75 optic_size 114.34507626568 21.5622266789747
5 1 93 NP F 34.51 6.59 optic_size 70.1580960162925 -9.57881267610512
5 1 94 NP M 34.11 6.53 optic_size 67.2519298244992 -11.8622609254494
5 1 95 NP F 35.33 6.4 optic_size 65.492801657513 -15.5206788169053
5 1 97 NP M 39.55 7.08 optic_size 76.9019974059685 -10.6811573612874
5 1 98 NP M 39.95 7.98 optic_size 112.008320761422 23.8024480517169
5 1 99 NP M 37.63 6.89 optic_size 72.9865845994672 -11.6075240440332
5 1 100 NP M 36.41 6.41 optic_size 84.5376600146273 1.84284109559657
6 6 52 NP M 30.89 5.96 optic_size 61.7829368396641 -12.3183744735695
6 6 54 NP F 30.6 6.35 optic_size 105.04860645645 31.3987656514917
6 6 57 NP M 31.22 6.51 optic_size 62.1601319709214 -12.4549216448327
6 6 58 NP M 35.13 7.23 optic_size 57.9071153289823 -22.7950061742114
6 6 64 NP M 44.26 9.49 optic_size 115.723092340614 20.8074338010207
6 6 69 NP F 37.53 7.06 optic_size 93.7214947649225 9.28306560703444
6 6 72 NP M 35.74 7.47 optic_size 87.9714865153295 6.31972014990098
6 6 73 NP M 36.73 7.29 optic_size 76.8528917947075 -6.34010147828246
6 6 75 NP F 28.91 6.07 optic_size 68.3439186072162 -2.67493889089454
6 6 76 NP F 35.24 7.1 optic_size 132.54094831197 51.6675793746032
6 6 77 NP F 42.91 8.68 optic_size 124.522371889766 31.7083864059381
6 6 91 NP F 37.53 7.42 optic_size 92.8434100900381 8.40498093215005
6 6 92 NP F 42.89 8.22 optic_size 106.527732714263 13.7448831275578
6 6 94 NP F 42 8.61 optic_size 81.7413962274266 -9.65590593732976
6 6 95 NP F 34.06 7.02 optic_size 57.7815671916722 -21.2547838154703
6 6 97 NP M 43.39 8.19 optic_size 111.625401730494 18.0641547157271
6 6 98 NP M 35.95 7.03 optic_size 76.7356693572393 -5.24302392797502
6 6 99 NP F 39.34 7.7 optic_size 95.358392824597 8.10216497712687
6 6 100 NP M 39.78 7.61 optic_size 95.8204202646846 7.87920268052054
7 6 65 P F 35.27 6.86 optic_size 64.8761274122515 -16.0439453707993
7 6 66 P M 43.89 8.9 optic_size 80.9439495321565 -13.3956949106718
7 6 67 P M 41.6 8.54 optic_size 116.639943313622 25.8653590913151
7 6 68 P M 40.67 8.29 optic_size 87.9660342625969 -1.36073074351632
7 6 69 P M 43.51 8.52 optic_size 93.4185895125812 -0.329472884920361
7 6 70 P M 44.67 9.81 optic_size 112.378645492413 16.8247010618091
7 6 71 P F 36.16 7.09 optic_size 78.9038317355252 -3.40178846947484
7 6 74 P M 41.23 7.92 optic_size 69.5940729040431 -20.6044972214989
7 6 75 P M 47 9.55 optic_size 93.3329087290114 -5.84836771635835
7 6 83 P F 38.06 7.45 optic_size 86.1424827351037 0.87895230347056
7 6 84 P F 42.17 8.37 optic_size 105.683095054452 14.0211377641547
7 6 85 P F 45.45 9.07 optic_size 119.58794100144 22.81969658306
7 6 93 P F 39.14 7.9 optic_size 93.3631746388684 6.41830576262278
7 6 94 P M 37.67 7.24 optic_size 81.2563026196088 -3.40007781813647
7 6 95 P F 40.19 7.85 optic_size 72.4579023709231 -16.1216011042513
7 6 96 P F 43.85 9.27 optic_size 108.588274776722 14.3109021281382
7 6 97 P F 38.84 7.47 optic_size 72.0190036855678 -14.458826733841
7 6 98 P F 39.64 7.93 optic_size 86.1692535184499 -1.55401278585701
7 6 99 P M 51.05 10.19 optic_size 122.856406393646 17.3701107809799
8 4 51 NP M 30.37 5.6 optic_size 44.7810413835125 -28.5107366045373
8 4 52 NP M 36.1 6.56 optic_size 75.1284916486481 -7.08372086498461
8 4 58 NP M 37.42 7.8 optic_size 73.1115499371496 -11.155631786565
8 4 63 NP M 35.71 6.43 optic_size 68.3238389072292 -13.2812236125157
8 4 64 NP F 32.1 5.64 optic_size 66.1438571132942 -9.8411759758478
8 4 66 NP M 32.58 6.14 optic_size 65.0240444657464 -11.7082501543345
8 4 69 NP F 37.47 7.3 optic_size 70.3169136650309 -14.0281078014898
8 4 73 NP M 41.37 7.95 optic_size 87.7753514645738 -2.64116994082528
8 4 74 NP F 31.37 5.88 optic_size 45.0170074784043 -29.8315653657682
8 4 75 NP F 32.02 6.36 optic_size 66.0802814020277 -9.78020809862452
8 4 83 NP F 40.91 7.62 optic_size 101.398766835659 11.6983710640765
8 4 84 NP F 35.25 7.45 optic_size 94.2036981676289 13.3147612817005
8 4 86 NP F 37.69 7.33 optic_size 126.338960994998 41.6514446601298
8 4 87 NP F 40.69 7.51 optic_size 96.2596021917455 6.9017012885098
8 4 90 NP F 40.23 7.7 optic_size 112.576948101645 23.9351728322254
8 4 91 NP M 43.72 8.75 optic_size 107.052647518843 12.9776582015558
8 4 92 NP M 39.09 7.34 optic_size 98.6208089881105 11.753779854671
8 4 93 NP F 37.65 6.92 optic_size 101.883591356199 17.2583468155766
8 4 96 NP M 40.04 7.44 optic_size 88.5790501589373 0.233065912181288
8 4 97 NP F 40.54 7.89 optic_size 103.273186922565 14.1488052477472
8 4 98 NP M 37.59 7.52 optic_size 96.7494384331448 12.2176015838894
9 7 51 NP F 34.14 6.82 optic_size 57.4757960491237 -21.6850985465085
9 7 52 NP M 38.05 7.27 optic_size 68.6431067415827 -16.6048557414892
9 7 55 NP M 34.64 6.68 optic_size 80.1800994181615 0.240807394467872
9 7 57 NP M 32.8 6.88 optic_size 67.9787857305385 -9.09600375788942
9 7 76 NP M 36.2 7.35 optic_size 67.7357579747839 -14.632134024461
9 7 77 NP F 37.27 7.32 optic_size 76.5210566882686 -7.51260580702761
9 7 78 NP F 52.4 10.38 optic_size 93.2109082047911 -14.377060463641
9 7 79 NP M 48 9.12 optic_size 85.4980731489723 -15.23999815252
9 7 80 NP M 50.79 10.02 optic_size 82.289482716308 -22.7920462337666
9 7 83 NP M 41.34 8.52 optic_size 101.368032907186 10.9982153474705
9 7 87 NP F 54.05 11.37 optic_size 128.463050611903 18.306370430868
9 7 88 NP M 44.51 8.9 optic_size 105.505161372904 10.2003041192798
9 7 89 NP M 47.66 10.01 optic_size 84.9403198376616 -15.2684412127491
9 7 91 NP F 48.17 10.28 optic_size 90.4536941521469 -10.5490322748863
9 7 92 NP F 60.53 13.18 optic_size 147.657552085146 27.4128412364368
9 7 94 NP F 51.8 11.4 optic_size 134.248228109999 27.5943363552408
9 7 95 NP F 55.24 11.47 optic_size 101.005601933116 -11.0036641267043
9 7 96 NP F 50.54 10.81 optic_size 98.5217798999644 -6.17055033607948
9 7 98 NP F 35.26 7.18 optic_size 81.1444820144014 0.239977179911712
9 7 100 NP M 37.05 7.09 optic_size 64.6496283887654 -19.0415392381838
10 4 79 P M 47.19 8.92 cere_size 54.3754721570396 3.87839610238454
10 4 81 P M 37.48 7.22 cere_size 34.6184848054847 -1.70706310611977
10 4 82 P F 44.47 9.4 cere_size 49.5530112532419 6.93888298892302
10 4 83 P F 44.95 8.51 cere_size 56.6439830536059 4.36888491922043
10 4 84 P F 36.91 7.93 cere_size 36.8403187939967 -0.0815857846701796
10 4 85 P M 38.08 7.53 cere_size 41.3140144877062 1.3393524335461
10 4 86 P M 34.77 7.29 cere_size 45.3706285136158 4.10484833394225
10 4 88 P M 43.34 8.29 cere_size 49.1010327326142 -3.63630708897602
10 4 89 P F 32.37 6.44 cere_size 39.6085316478231 4.1217584034964
10 4 90 P F 37.25 7.65 cere_size 42.7766672543984 3.09685682846561
10 4 91 P M 35.26 7.38 cere_size 42.0754990435957 3.73377377011378
10 4 92 P M 39.25 7.53 cere_size 42.6979699766352 -0.285302591400526
10 4 94 P F 41.55 8.19 cere_size 41.2160256956255 4.14680562149918
10 4 95 P F 40.27 7.49 cere_size 0 7.21159048430128
10 4 96 P M 37.81 7.86 cere_size 38.7243978490753 -0.270471912433992
10 4 97 P M 36.1 6.82 cere_size 28.210300213512 -10.3378881837888
10 4 98 P F 36.78 7.33 cere_size 33.353683591469 -2.14105029583754
10 4 99 P F 44.55 9.37 cere_size 46.7319136392929 -0.14183582202299
10 4 100 P F 42.66 8.85 cere_size 55.014618074129 4.5839956408417
11 1 58 P F 33.23 6.6 cere_size 30.0246973429618 -2.94841472140321
11 1 62 P F 33.2 6.43 cere_size 26.6498283763016 -4.25726255972731
11 1 66 P M 51.18 10.71 cere_size 27.721553383086 -19.9675537614475
11 1 76 P M 47.21 8.97 cere_size 45.317632216657 -1.00941792981899
11 1 77 P M 39.29 7.81 cere_size 41.0233766875059 1.96888071892412
11 1 80 P M 51.64 10.55 cere_size 49.813225893193 -2.92064238535612
11 1 87 P M 40.35 8.02 cere_size 36.6535879794672 4.26582383235068
11 1 88 P M 38.05 8.11 cere_size 22.8786844524424 -10.6923949679334
11 1 89 P M 34.13 7.13 cere_size 26.8380705859303 -5.95793574730346
11 1 90 P F 37.76 7.95 cere_size 42.9395411716552 4.75431481722851
11 1 91 P F 36.61 6.88 cere_size 39.0637883927065 7.40838207364213
11 1 92 P F 39.82 8.7 cere_size 32.4105287449966 -1.97094851995098
11 1 93 P F 47.84 11.2 cere_size 54.4888440614275 11.4297174108794
11 1 94 P M 55.78 11.2 cere_size 53.772035238591 6.59215032272564
11 1 95 P F 35.22 7.07 cere_size 34.6286296307452 -1.87117975901493
11 1 96 P M 47.48 9.57 cere_size 63.1798385007011 10.8500264636354
11 1 97 P M 49.32 9.75 cere_size 46.4362937012665 1.87010393839674
11 1 98 P F 45.15 9.46 cere_size 46.2480562378394 0.604067504493845
11 1 99 P F 37.39 7.57 cere_size 31.9299787472746 -2.90153152953693
11 1 100 P F 37.1 7.82 cere_size 33.3415895095078 2.07653447641906
12 2 51 P F 37.13 7.16 cere_size 33.6776193619183 -0.618716427517972
12 2 54 P F 38.63 7.69 cere_size 32.2898978327522 -7.01174266627615
12 2 57 P F 46.46 9.56 cere_size 56.216539995779 18.4425670852423
12 2 61 P F 47.35 9.31 cere_size 53.9012395601179 9.30337123059804
12 2 63 P F 43.3 8.4 cere_size 45.3237140101578 -5.81416109763879
12 2 67 P F 42.5 8.55 cere_size 49.9515866573686 1.86279054771322
12 2 72 P M 39.22 7.18 cere_size 34.9606660674912 -6.63734437995167
12 2 74 P F 36.79 7.38 cere_size 36.6508217279958 -4.06983027091842
12 2 75 P F 37.09 7.4 cere_size 28.7786968759336 -6.83793649124845
12 2 76 P M 47.59 8.9 cere_size 31.5902771709256 -6.1802652512443
12 2 80 P M 49.51 9.43 cere_size 58.1563462306717 2.35794023822218
12 2 88 P F 39.77 7.67 cere_size 25.9731823278981 -12.2421288752859
12 2 89 P M 40.42 7.82 cere_size 35.0955566244153 -4.95761782734442
12 2 91 P M 44.65 8.66 cere_size 55.3498574806557 3.43359924283104
12 2 92 P M 36.79 6.95 cere_size 19.6108328718082 -13.5725548136819
12 2 93 P F 47.05 9.85 cere_size 32.9912289060833 -8.30038094950983
12 2 94 P M 45.91 8.59 cere_size 32.9399270400106 -9.07806981980541
12 2 96 P M 51.61 9.37 cere_size 30.607790670156 -17.684169618407
12 2 100 P M 37.64 7.09 cere_size 42.1186555283046 -3.69514969509463
13 7 54 P F 38.7 7.96 cere_size 37.6829762328333 -1.98714505762174
13 7 58 P F 38.18 8.13 cere_size 32.5257167035482 -5.82159162838681
13 7 61 P F 39.22 7.57 cere_size 29.3037320793236 -8.70840806483877
13 7 64 P M 35.13 7.19 cere_size 35.6386176153529 2.41641375624782
13 7 67 P F 30.98 6.16 cere_size 15.752707825302 -8.1813000154023
13 7 69 P M 44.64 9.51 cere_size 31.7489874008812 -11.3602051477278
13 7 71 P M 43.14 9.17 cere_size 33.72294898077 -1.15197806160586
13 7 79 P M 62.37 12.67 cere_size 16.245671557005 -32.4806301951165
13 7 80 P F 46.61 9.71 cere_size 39.6136826053858 3.54846624839488
13 7 81 P F 40.39 7.83 cere_size 23.6163824194249 -11.6364006152244
13 7 82 P M 41.42 8.61 cere_size 25.8412531144064 -11.7378545634663
13 7 84 P M 36.15 7.15 cere_size 20.5830781547916 -9.86491248543275
13 7 88 P M 55.64 11.56 cere_size 34.0397407738253 -10.515680825378
13 7 89 P M 55.08 11.26 cere_size 34.813873391391 -11.4567787652843
13 7 91 P F 41.57 8.43 cere_size 18.8774139867851 -13.9430249016136
13 7 92 P F 42.09 8.81 cere_size 29.2675918821409 -6.96255922305084
13 7 94 P F 46.96 9.69 cere_size 38.9896521681833 -0.920046749962071
13 7 95 P M 45.71 9.83 cere_size 31.2577687234912 -6.203184640453
13 7 97 P M 39.95 8.49 cere_size 32.6046152272839 -7.84386313991591
13 2 100 P M 46.98 10.08 cere_size 59.0991480840377 2.67434967235488
14 2 76 NP M 43.52 9.22 cere_size 76.9875182234073 15.6157502848707
14 2 77 NP M 47.02 9.47 cere_size 61.3338926753334 11.2161029100255
14 2 80 NP M 42.4 8.1 cere_size 47.1075462243903 0.499983364726565
14 2 82 NP F 48.86 10.19 cere_size 49.1173597839948 6.35065910382005
14 2 83 NP F 31.36 6.46 cere_size 33.9577212581623 -3.4095356847119
14 2 84 NP F 34.03 6.59 cere_size 33.9987276080494 -2.26046751630888
14 2 85 NP F 43.03 8.46 cere_size 53.9831009709084 7.70470227063283
14 2 86 NP M 49.95 10 cere_size 64.2760461645544 4.46175736075766
14 2 88 NP F 42.51 8.51 cere_size 43.8726490952256 18.1343893985412
14 2 89 NP F 45.32 8.63 cere_size 47.6682250762709 2.20386731761078
14 2 90 NP F 38.87 7.63 cere_size 44.091211281176 5.23019595642161
14 2 91 NP F 39.43 8.47 cere_size 49.8266791408381 11.0459924735313
14 2 93 NP F 43.57 8.95 cere_size 59.5488799130652 9.60814646812895
14 2 94 NP M 43.4 8.03 cere_size 49.5567142595951 1.80336531935347
14 2 95 NP M 40.1 8.14 cere_size 31.2346066159643 -3.44218017460696
14 2 97 NP F 42.45 8.69 cere_size 51.3180219160582 4.32308020386663
14 2 98 NP M 40.7 8.03 cere_size 49.7403637164188 3.61227005222789
14 2 99 NP M 42.33 8.82 cere_size 38.5542092964031 -0.0635874265271443
14 2 100 NP M 46.23 9.89 cere_size 41.8225137733417 -0.333114593799578
5 1 53 NP M 33.53 6.1 cere_size 39.7434291208144 2.82227391516842
5 1 54 NP F 27.91 5.39 cere_size 23.2115993703473 1.5719697502037
5 1 56 NP M 28.05 5.66 cere_size 73.0931460240657 28.4210565185574
5 1 58 NP F 26.94 5.23 cere_size 39.0318273998452 9.23509578537167
5 1 61 NP M 37.97 6.69 cere_size 29.6943460165384 -1.89144553576478
5 1 64 NP M 26.05 5.77 cere_size 32.8364607876645 7.38245435086082
5 1 65 NP M 34.8 6.8 cere_size 33.6461900391342 -4.31516807102235
5 1 78 NP F 33.35 6.23 cere_size 30.2955069684263 -2.20104474128508
5 1 82 NP F 32.48 6.89 cere_size 27.7932960657849 -3.5826575271382
5 1 84 NP F 34.78 7.08 cere_size 28.2890869142454 3.1308669876134
5 1 87 NP F 37.86 7.47 cere_size 32.7467400905436 1.97694119804006
5 1 89 NP F 37.69 7.19 cere_size 42.4681689527267 2.93642197608805
5 1 91 NP F 42.89 8.75 cere_size 51.3066804393296 2.68155040381829
5 1 93 NP F 34.51 6.59 cere_size 25.2847649530303 -0.125703367460928
5 1 94 NP M 34.11 6.53 cere_size 30.6740447030093 -6.6485493912547
5 1 95 NP F 35.33 6.4 cere_size 29.6072682272975 -2.48533307052655
5 1 97 NP M 39.55 7.08 cere_size 33.085365172476 -2.58297376475026
5 1 98 NP M 39.95 7.98 cere_size 49.9537800218331 6.09943779083099
5 1 99 NP M 37.63 6.89 cere_size 31.7342797118388 -0.717423289459335
5 1 100 NP M 36.41 6.41 cere_size 31.4699043118577 -0.347138904893283
6 6 52 NP M 30.89 5.96 cere_size 23.0300979754354 -2.67390600281534
6 6 54 NP F 30.6 6.35 cere_size 40.7156212124553 10.7604482369474
6 6 57 NP M 31.22 6.51 cere_size 27.0976698224067 -4.30513563524783
6 6 58 NP M 35.13 7.23 cere_size 20.9838083412319 -10.0734146863679
6 6 64 NP M 44.26 9.49 cere_size 48.6161878051775 4.50280961733742
6 6 69 NP F 37.53 7.06 cere_size 44.4086348789274 9.62298128753329
6 6 72 NP M 35.74 7.47 cere_size 38.1828753742763 5.60524066840386
6 6 73 NP M 36.73 7.29 cere_size 36.6098292230957 -1.69204732263531
6 6 75 NP F 28.91 6.07 cere_size 26.515087295808 0.324411980584116
6 6 76 NP F 35.24 7.1 cere_size 56.005218934011 29.0071328774505
6 6 77 NP F 42.91 8.68 cere_size 53.9042866883851 14.6758059663028
6 6 91 NP F 37.53 7.42 cere_size 41.5894128615237 3.96258256417453
6 6 92 NP F 42.89 8.22 cere_size 47.3469172913616 10.3580528604621
6 6 94 NP F 42 8.61 cere_size 35.298664668206 0.658458466056786
