Label	Angle	Length
p5.53_T001.jpg	-90.000	25.000
p5.53_T001.jpg	-90.000	30.000
p5.53_T001.jpg	0.000	27.000
p5.53_T001.jpg	-90.000	91.000
p5.53_T001.jpg	0.000	65.000
p5.53_T001.jpg	90.000	139.000
p5.53_T001.jpg	0.000	117.000
p5.53_T001.jpg	-91.507	76.026
p5.53_T001.jpg	0.000	104.000
p5.54_T001.jpg	-90.000	22.000
p5.54_T001.jpg	-90.000	22.000
p5.54_T001.jpg	-2.603	22.023
p5.54_T001.jpg	-87.769	77.058
p5.54_T001.jpg	1.169	49.010
p5.54_T001.jpg	-88.409	108.042
p5.54_T001.jpg	1.953	88.051
p5.54_T001.jpg	-91.042	55.009
p5.54_T001.jpg	-0.881	65.008
p5.56_T001.jpg	-90.000	22.000
p5.56_T001.jpg	-93.180	36.056
p5.56_T001.jpg	-3.468	33.061
p5.56_T001.jpg	-96.096	103.586
p5.56_T001.jpg	-17.488	76.538
p5.56_T001.jpg	-89.556	129.004
p5.56_T001.jpg	-17.379	137.266
p5.56_T001.jpg	-96.582	104.690
p5.56_T001.jpg	-5.870	107.564
p5.58_T001.jpg	-90.000	22.000
p5.58_T001.jpg	-101.689	29.614
p5.58_T001.jpg	-12.095	28.636
p5.58_T001.jpg	-94.708	85.288
p5.58_T001.jpg	-10.125	56.886
p5.58_T001.jpg	-85.914	126.321
p5.58_T001.jpg	-11.834	107.280
p5.58_T001.jpg	-93.366	68.118
p5.58_T001.jpg	175.452	88.278
p5.61_T001.jpg	-90.000	22.000
p5.61_T001.jpg	-90.000	27.000
p5.61_T001.jpg	4.574	25.080
p5.61_T001.jpg	95.856	78.409
p5.61_T001.jpg	12.529	55.317
p5.61_T001.jpg	-81.104	116.400
p5.61_T001.jpg	14.899	112.792
p5.61_T001.jpg	-90.955	60.008
p5.61_T001.jpg	4.514	76.236
p5.64_T001.jpg	-90.000	25.000
p5.64_T001.jpg	-108.435	31.623
p5.64_T001.jpg	-12.995	26.683
p5.64_T001.jpg	-104.511	87.801
p5.64_T001.jpg	-13.191	65.734
p5.64_T001.jpg	-102.804	135.366
p5.64_T001.jpg	-10.349	116.902
p5.64_T001.jpg	-97.214	79.630
p5.64_T001.jpg	-9.118	82.037
p5.65_T001.jpg	-90.000	24.000
p5.65_T001.jpg	-78.690	20.396
p5.65_T001.jpg	15.524	18.682
p5.65_T001.jpg	-84.623	85.376
p5.65_T001.jpg	13.761	50.448
p5.65_T001.jpg	-86.009	129.314
p5.65_T001.jpg	6.170	111.647
p5.65_T001.jpg	-87.678	74.061
p5.65_T001.jpg	4.821	83.295
p5.78_T001.jpg	-90.000	24.000
p5.78_T001.jpg	-92.291	25.020
p5.78_T001.jpg	7.765	22.204
p5.78_T001.jpg	-87.064	78.102
p5.78_T001.jpg	8.973	57.706
p5.78_T001.jpg	-88.568	120.037
p5.78_T001.jpg	0.494	116.004
p5.78_T001.jpg	-92.322	74.061
p5.78_T001.jpg	180.000	75.000
p5.82_T001.jpg	90.000	23.000
p5.82_T001.jpg	-90.000	21.000
p5.82_T001.jpg	2.862	20.025
p5.82_T001.jpg	-86.947	75.107
p5.82_T001.jpg	9.090	50.636
p5.82_T001.jpg	2.626	109.115
p5.82_T001.jpg	-88.122	122.066
p5.82_T001.jpg	0.000	65.000
p5.82_T001.jpg	-90.000	72.000
p5.84_T001.jpg	-90.000	23.000
p5.84_T001.jpg	-87.709	25.020
p5.84_T001.jpg	4.574	25.080
p5.84_T001.jpg	-86.100	88.204
p5.84_T001.jpg	1.941	59.034
p5.84_T001.jpg	0.521	110.005
p5.84_T001.jpg	-90.000	121.000
p5.84_T001.jpg	-91.660	69.029
p5.84_T001.jpg	0.830	69.007
p5.87_T001.jpg	-90.000	24.000
p5.87_T001.jpg	-91.736	33.015
p5.87_T001.jpg	0.000	25.000
p5.87_T001.jpg	92.663	86.093
p5.87_T001.jpg	1.685	68.029
p5.87_T001.jpg	-90.455	126.004
p5.87_T001.jpg	-1.893	121.066
p5.87_T001.jpg	-90.000	79.000
p5.87_T001.jpg	0.000	76.000
p5.89_T001.jpg	-87.397	22.023
p5.89_T001.jpg	-105.945	29.120
p5.89_T001.jpg	-12.995	26.683
p5.89_T001.jpg	-5.528	62.290
p5.89_T001.jpg	-103.523	81.253
p5.89_T001.jpg	-90.000	128.000
p5.89_T001.jpg	-19.983	105.342
p5.89_T001.jpg	-97.640	82.735
p5.89_T001.jpg	-10.176	79.246
p5.91_T001.jpg	-90.000	24.000
p5.91_T001.jpg	-94.635	37.121
p5.91_T001.jpg	1.685	34.015
p5.91_T001.jpg	-7.496	76.655
p5.91_T001.jpg	-104.036	86.585
p5.91_T001.jpg	-92.783	144.170
p5.91_T001.jpg	-4.338	145.417
p5.91_T001.jpg	-90.000	95.000
p5.91_T001.jpg	-1.157	99.020
p5.93_T001.jpg	-87.709	25.020
p5.93_T001.jpg	-92.203	26.019
p5.93_T001.jpg	2.386	24.021
p5.93_T001.jpg	-85.135	94.340
p5.93_T001.jpg	1.975	58.034
p5.93_T001.jpg	-84.500	135.624
p5.93_T001.jpg	14.036	103.078
p5.93_T001.jpg	-88.315	68.029
p5.93_T001.jpg	2.322	74.061
p5.94_T001.jpg	-87.614	24.021
p5.94_T001.jpg	-98.746	26.306
p5.94_T001.jpg	-9.462	24.331
p5.94_T001.jpg	-103.055	70.831
p5.94_T001.jpg	-14.036	53.600
p5.94_T001.jpg	-92.816	122.147
p5.94_T001.jpg	-2.834	101.124
p5.94_T001.jpg	-91.548	74.027
p5.94_T001.jpg	-3.013	76.105
p5.95_T002.jpg	-87.510	23.022
p5.95_T002.jpg	-105.068	26.926
p5.95_T002.jpg	-10.305	22.361
p5.95_T002.jpg	-92.974	77.104
p5.95_T002.jpg	-5.102	56.223
p5.95_T002.jpg	-97.658	120.071
p5.95_T002.jpg	-1.245	92.022
p5.95_T002.jpg	-94.028	71.176
p5.95_T002.jpg	-4.086	70.178
p5.97_T001.jpg	-90.000	25.000
p5.97_T001.jpg	-94.236	27.074
p5.97_T001.jpg	2.726	21.024
p5.97_T001.jpg	91.998	86.052
p5.97_T001.jpg	2.603	66.068
p5.97_T001.jpg	-86.295	139.291
p5.97_T001.jpg	10.491	109.836
p5.97_T001.jpg	-87.852	80.056
p5.97_T001.jpg	4.185	82.219
p5.98_T001.jpg	-87.397	22.023
p5.98_T001.jpg	-82.405	30.265
p5.98_T001.jpg	10.886	26.476
p5.98_T001.jpg	-78.043	86.885
p5.98_T001.jpg	12.995	66.708
p5.98_T001.jpg	-78.449	139.832
p5.98_T001.jpg	17.409	123.665
p5.98_T001.jpg	-81.674	82.873
p5.98_T001.jpg	8.653	93.059
p5.99_T001.jpg	-90.000	25.000
p5.99_T001.jpg	-87.138	20.025
p5.99_T001.jpg	4.236	27.074
p5.99_T001.jpg	99.894	87.298
p5.99_T001.jpg	11.310	66.287
p5.99_T001.jpg	-81.425	127.424
p5.99_T001.jpg	10.620	113.952
p5.99_T001.jpg	-85.544	77.233
p5.99_T001.jpg	7.734	81.744
P10.100_T001.jpg	-87.614	24.021
P10.100_T001.jpg	84.806	33.136
P10.100_T001.jpg	-1.848	31.016
P10.100_T001.jpg	-93.045	94.133
P10.100_T001.jpg	-1.548	74.027
P10.100_T001.jpg	-90.790	145.014
P10.100_T001.jpg	0.421	136.004
P10.100_T001.jpg	-91.685	102.044
P10.100_T001.jpg	-1.157	99.020
P10.79_T001.jpg	90.000	23.000
P10.79_T001.jpg	-93.013	38.053
P10.79_T001.jpg	-1.975	29.017
P10.79_T001.jpg	-89.377	92.005
P10.79_T001.jpg	0.000	74.000
P10.79_T001.jpg	-93.225	142.225
P10.79_T001.jpg	0.843	136.015
P10.79_T001.jpg	-91.102	104.019
P10.79_T001.jpg	-1.302	88.023
P10.81_T001.jpg	-85.236	24.083
P10.81_T001.jpg	-90.000	31.000
P10.81_T001.jpg	9.162	31.401
P10.81_T001.jpg	-82.539	84.717
P10.81_T001.jpg	10.389	61.000
P10.81_T001.jpg	-80.380	119.683
P10.81_T001.jpg	13.325	117.154
P10.81_T001.jpg	-87.306	85.094
P10.81_T001.jpg	3.053	75.107
P10.82_T001.jpg	-87.510	23.022
P10.82_T001.jpg	-90.000	36.000
P10.82_T001.jpg	1.848	31.016
P10.82_T001.jpg	-85.285	97.329
P10.82_T001.jpg	2.386	72.062
P10.82_T001.jpg	-86.967	151.212
P10.82_T001.jpg	5.274	130.553
P10.82_T001.jpg	-90.000	95.000
P10.82_T001.jpg	0.000	88.000
P10.83_T001.jpg	-87.614	24.021
P10.83_T001.jpg	-84.508	52.240
P10.83_T001.jpg	9.162	31.401
P10.83_T001.jpg	-79.380	97.673
P10.83_T001.jpg	9.335	73.980
P10.83_T001.jpg	-86.186	135.300
P10.83_T001.jpg	3.991	129.314
P10.83_T001.jpg	-82.333	104.938
P10.83_T001.jpg	8.702	99.141
P10.84_T001.jpg	-90.000	24.000
P10.84_T001.jpg	-101.310	30.594
P10.84_T001.jpg	-4.236	27.074
P10.84_T001.jpg	-100.244	84.345
P10.84_T001.jpg	-7.237	63.506
P10.84_T001.jpg	-95.541	134.629
P10.84_T001.jpg	-4.276	107.299
P10.84_T001.jpg	-95.856	78.409
P10.84_T001.jpg	-3.327	86.145
P10.85_T001.jpg	-87.510	23.022
P10.85_T001.jpg	-88.363	35.014
P10.85_T001.jpg	7.352	31.257
P10.85_T001.jpg	-85.962	85.212
P10.85_T001.jpg	5.528	62.290
P10.85_T001.jpg	-88.698	132.034
P10.85_T001.jpg	4.475	115.352
P10.85_T001.jpg	-88.668	86.023
P10.85_T001.jpg	1.414	81.025
P10.86_T001.jpg	-87.510	23.022
P10.86_T001.jpg	-93.691	31.064
P10.86_T001.jpg	-6.582	26.173
P10.86_T001.jpg	-87.955	84.054
P10.86_T001.jpg	0.895	64.008
P10.86_T001.jpg	-95.029	125.483
P10.86_T001.jpg	-1.925	119.067
P10.86_T001.jpg	-93.731	92.195
P10.86_T001.jpg	-1.380	83.024
P10.88_T001.jpg	-90.000	24.000
P10.88_T001.jpg	-84.685	43.186
P10.88_T001.jpg	12.529	27.659
P10.88_T001.jpg	-77.471	82.976
P10.88_T001.jpg	19.250	66.731
P10.88_T001.jpg	91.637	140.057
P10.88_T001.jpg	14.153	118.600
P10.88_T001.jpg	-85.996	100.245
P10.88_T001.jpg	7.679	89.805
P10.89_T001.jpg	-87.510	23.022
P10.89_T001.jpg	-88.091	30.017
P10.89_T001.jpg	6.843	25.179
P10.89_T001.jpg	-81.098	84.012
P10.89_T001.jpg	8.531	60.671
P10.89_T001.jpg	-87.378	131.137
P10.89_T001.jpg	4.764	108.374
P10.89_T001.jpg	-87.207	82.098
P10.89_T001.jpg	10.620	81.394
P10.90_T001.jpg	-90.000	24.000
P10.90_T001.jpg	-92.793	41.049
P10.90_T001.jpg	2.121	27.019
P10.90_T001.jpg	-91.868	92.049
P10.90_T001.jpg	0.000	65.000
P10.90_T001.jpg	-89.530	122.004
P10.90_T001.jpg	-0.507	113.004
P10.90_T001.jpg	-94.304	93.263
P10.90_T001.jpg	-2.726	84.095
P10.91_T001.jpg	-87.510	23.022
P10.91_T001.jpg	-90.000	44.000
P10.91_T001.jpg	4.086	28.071
P10.91_T001.jpg	-82.266	81.744
P10.91_T001.jpg	8.746	65.765
P10.91_T001.jpg	-86.964	132.185
P10.91_T001.jpg	7.853	117.098
P10.91_T001.jpg	-85.914	84.214
P10.91_T001.jpg	4.764	84.291
P10.92_T001.jpg	-90.000	24.000
P10.92_T001.jpg	-91.637	35.014
P10.92_T001.jpg	1.975	29.017
P10.92_T001.jpg	-92.694	85.094
P10.92_T001.jpg	-2.603	66.068
P10.92_T001.jpg	-91.637	140.057
P10.92_T001.jpg	-1.409	122.037
P10.92_T001.jpg	-90.630	91.005
P10.92_T001.jpg	-1.332	86.023
P10.94_T001.jpg	-87.614	24.021
P10.94_T001.jpg	-90.000	47.000
P10.94_T001.jpg	1.736	33.015
P10.94_T001.jpg	-86.855	91.137
P10.94_T001.jpg	0.000	74.000
P10.94_T001.jpg	-89.591	140.004
P10.94_T001.jpg	-0.448	128.004
P10.94_T001.jpg	-89.341	87.006
P10.94_T001.jpg	-0.659	87.006
P10.95_T001.jpg	-87.510	23.022
P10.95_T001.jpg	-91.302	44.011
P10.95_T001.jpg	1.736	33.015
P10.95_T001.jpg	-84.644	96.421
P10.95_T001.jpg	1.685	68.029
P10.95_T001.jpg	-86.775	142.225
P10.95_T001.jpg	4.989	126.479
P10.95_T001.jpg	0.000	0.000
P10.95_T001.jpg	6.009	76.420
P10.96_T001.jpg	-90.000	24.000
P10.96_T001.jpg	-79.563	38.639
P10.96_T001.jpg	15.642	25.962
P10.96_T001.jpg	-71.761	92.655
P10.96_T001.jpg	23.070	58.694
P10.96_T001.jpg	-79.216	128.265
P10.96_T001.jpg	18.113	112.579
P10.96_T001.jpg	-84.495	83.385
P10.96_T001.jpg	12.894	85.147
P10.97_T001.jpg	-87.797	26.019
P10.97_T001.jpg	-83.660	27.166
P10.97_T001.jpg	7.125	24.187
P10.97_T001.jpg	-83.066	74.545
P10.97_T001.jpg	4.316	53.151
P10.97_T001.jpg	-85.314	122.409
P10.97_T001.jpg	1.042	110.018
P10.97_T001.jpg	-86.864	73.110
P10.97_T001.jpg	3.447	83.150
P10.98_T001.jpg	-90.000	26.000
P10.98_T001.jpg	-103.325	39.051
P10.98_T001.jpg	-12.529	27.659
P10.98_T001.jpg	-97.046	89.677
P10.98_T001.jpg	-9.752	64.938
P10.98_T001.jpg	-97.595	136.195
P10.98_T001.jpg	-9.224	118.533
P10.98_T001.jpg	-93.945	87.207
P10.98_T001.jpg	-4.879	82.298
P10.99_T001.jpg	-87.709	25.020
P10.99_T001.jpg	-90.000	38.000
P10.99_T001.jpg	3.270	35.057
P10.99_T001.jpg	-88.768	93.022
P10.99_T001.jpg	0.774	74.007
P10.99_T001.jpg	-85.456	151.476
P10.99_T001.jpg	4.538	126.396
P10.99_T001.jpg	-88.831	98.020
P10.99_T001.jpg	0.000	95.000
P6.100_T001.jpg	-87.614	24.021
P6.100_T001.jpg	-83.884	28.160
P6.100_T001.jpg	10.491	27.459
P6.100_T001.jpg	-81.870	84.853
P6.100_T001.jpg	5.117	67.268
P6.100_T001.jpg	-81.314	145.671
P6.100_T001.jpg	6.654	120.814
P6.100_T001.jpg	-78.959	83.546
P6.100_T001.jpg	10.244	84.345
P6.52_T001.jpg	-92.291	25.020
P6.52_T001.jpg	-96.582	26.173
P6.52_T001.jpg	0.000	22.000
P6.52_T001.jpg	-86.332	78.160
P6.52_T001.jpg	2.010	57.035
P6.52_T001.jpg	-86.021	115.278
P6.52_T001.jpg	-6.992	106.794
P6.52_T001.jpg	-90.924	62.008
P6.52_T001.jpg	0.774	74.007
P6.54_T001.jpg	-87.614	24.021
P6.54_T001.jpg	-90.000	31.000
P6.54_T001.jpg	0.000	31.000
P6.54_T001.jpg	-87.510	92.087
P6.54_T001.jpg	-0.807	71.007
P6.54_T001.jpg	-85.014	149.566
P6.54_T001.jpg	0.000	129.000
P6.54_T001.jpg	-88.636	84.024
P6.54_T001.jpg	0.000	89.000
P6.57_T001.jpg	-85.030	23.087
P6.57_T001.jpg	-79.509	27.459
P6.57_T001.jpg	19.983	23.409
P6.57_T001.jpg	-79.479	71.197
P6.57_T001.jpg	19.885	49.980
P6.57_T001.jpg	-73.350	111.683
P6.57_T001.jpg	24.394	94.430
P6.57_T001.jpg	-78.341	64.327
P6.57_T001.jpg	17.928	71.470
P6.58_T001.jpg	-90.000	25.000
P6.58_T001.jpg	-80.910	25.318
P6.58_T001.jpg	12.529	18.439
P6.58_T001.jpg	-77.062	75.928
P6.58_T001.jpg	12.265	47.074
P6.58_T001.jpg	-83.494	114.739
P6.58_T001.jpg	5.143	100.404
P6.58_T001.jpg	-84.726	65.276
P6.58_T001.jpg	9.904	63.953
P6.64_T001.jpg	-87.614	24.021
P6.64_T001.jpg	-87.797	26.019
P6.64_T001.jpg	0.000	28.000
P6.64_T001.jpg	-86.348	94.191
P6.64_T001.jpg	1.507	76.026
P6.64_T001.jpg	-89.628	154.003
P6.64_T001.jpg	-0.830	138.014
P6.64_T001.jpg	-91.868	92.049
P6.64_T001.jpg	-0.591	97.005
P6.69_T001.jpg	-90.000	24.000
P6.69_T001.jpg	-85.764	27.074
P6.69_T001.jpg	15.422	30.083
P6.69_T001.jpg	-83.660	99.609
P6.69_T001.jpg	6.340	72.443
P6.69_T001.jpg	-82.216	140.293
P6.69_T001.jpg	13.696	122.483
P6.69_T001.jpg	-84.289	80.399
P6.69_T001.jpg	9.090	101.272
P6.72_T001.jpg	-90.000	23.000
P6.72_T001.jpg	-80.134	23.345
P6.72_T001.jpg	14.621	23.770
P6.72_T001.jpg	-76.115	91.679
P6.72_T001.jpg	12.926	62.586
P6.72_T001.jpg	-78.778	128.456
P6.72_T001.jpg	11.505	115.317
P6.72_T001.jpg	-84.999	80.306
P6.72_T001.jpg	9.345	80.062
P6.73_T001.jpg	-87.614	24.021
P6.73_T001.jpg	-85.914	28.071
P6.73_T001.jpg	0.000	28.000
P6.73_T001.jpg	-85.061	81.302
P6.73_T001.jpg	2.770	62.073
P6.73_T001.jpg	-88.210	128.062
P6.73_T001.jpg	3.641	110.223
P6.73_T001.jpg	-87.337	86.093
P6.73_T001.jpg	2.936	78.102
P6.75_T001.jpg	-82.235	22.204
P6.75_T001.jpg	-96.710	17.117
P6.75_T001.jpg	-8.531	20.224
P6.75_T001.jpg	-90.000	75.000
P6.75_T001.jpg	-4.574	50.160
P6.75_T001.jpg	-89.459	106.005
P6.75_T001.jpg	-3.400	101.178
P6.75_T001.jpg	-96.654	60.407
P6.75_T001.jpg	-9.189	68.884
P6.76_T001.jpg	-90.000	24.000
P6.76_T001.jpg	-101.004	36.674
P6.76_T001.jpg	-13.671	38.079
P6.76_T001.jpg	-94.122	111.288
P6.76_T001.jpg	-14.775	94.112
P6.76_T001.jpg	-92.880	159.201
P6.76_T001.jpg	-5.262	152.643
P6.76_T001.jpg	-100.042	97.494
P6.76_T001.jpg	-12.057	105.323
P6.77_T001.jpg	-87.614	24.021
P6.77_T001.jpg	-91.637	35.014
P6.77_T001.jpg	0.000	35.000
P6.77_T001.jpg	-85.684	106.301
P6.77_T001.jpg	4.821	83.295
P6.77_T001.jpg	-88.187	158.079
P6.77_T001.jpg	5.553	144.679
P6.77_T001.jpg	-90.585	98.005
P6.77_T001.jpg	1.134	101.020
P6.91_T001.jpg	-87.614	24.021
P6.91_T001.jpg	-88.315	34.015
P6.91_T001.jpg	0.000	28.000
P6.91_T001.jpg	-90.630	91.005
P6.91_T001.jpg	-0.843	68.007
P6.91_T001.jpg	-84.289	140.698
P6.91_T001.jpg	8.063	121.198
P6.91_T001.jpg	-88.620	83.024
P6.91_T001.jpg	0.623	92.005
P6.92_T001.jpg	-90.000	24.000
P6.92_T001.jpg	-90.000	20.000
P6.92_T001.jpg	2.490	23.022
P6.92_T001.jpg	-88.264	99.045
P6.92_T001.jpg	4.236	81.222
P6.92_T001.jpg	-85.486	152.473
P6.92_T001.jpg	12.626	128.098
P6.92_T001.jpg	-88.713	89.022
P6.92_T001.jpg	5.886	97.514
P6.94_T001.jpg	-92.121	27.019
P6.94_T001.jpg	-90.000	24.000
P6.94_T001.jpg	2.386	24.021
P6.94_T001.jpg	-82.948	97.739
P6.94_T001.jpg	7.927	79.762
P6.94_T001.jpg	-80.230	153.222
P6.94_T001.jpg	17.850	123.968
P6.94_T001.jpg	-88.112	91.049
P6.94_T001.jpg	2.545	90.089
P6.95_T001.jpg	-87.797	26.019
P6.95_T001.jpg	-91.975	29.017
P6.95_T001.jpg	-4.970	23.087
P6.95_T001.jpg	-90.000	79.000
P6.95_T001.jpg	0.000	58.000
P6.95_T001.jpg	-91.863	123.065
P6.95_T001.jpg	-3.400	101.178
P6.95_T001.jpg	-95.631	71.344
P6.95_T001.jpg	-5.631	71.344
P6.97_T001.jpg	-92.386	24.021
P6.97_T001.jpg	-88.091	30.017
P6.97_T001.jpg	3.576	32.062
P6.97_T001.jpg	-82.288	96.876
P6.97_T001.jpg	8.130	70.711
P6.97_T001.jpg	-87.414	155.158
P6.97_T001.jpg	2.603	132.136
P6.97_T001.jpg	-89.403	96.005
P6.97_T001.jpg	5.254	87.367
P6.98_T001.jpg	-87.614	24.021
P6.98_T001.jpg	-90.000	25.000
P6.98_T001.jpg	-2.490	23.022
P6.98_T001.jpg	-84.958	68.264
P6.98_T001.jpg	3.013	57.079
P6.98_T001.jpg	-88.668	129.035
P6.98_T001.jpg	3.674	109.225
P6.98_T001.jpg	-86.379	79.158
P6.98_T001.jpg	6.843	75.538
P6.99_T001.jpg	-90.000	24.000
P6.99_T001.jpg	-85.914	28.071
P6.99_T001.jpg	15.068	26.926
P6.99_T001.jpg	-86.074	102.240
P6.99_T001.jpg	6.170	74.431
P6.99_T001.jpg	-86.730	140.228
P6.99_T001.jpg	5.985	124.680
P6.99_T001.jpg	-86.236	76.164
P6.99_T001.jpg	3.145	91.137
P7.65_T001.jpg	-90.000	24.000
P7.65_T001.jpg	-90.000	31.000
P7.65_T001.jpg	1.975	29.017
P7.65_T001.jpg	-87.797	78.058
P7.65_T001.jpg	0.924	62.008
P7.65_T001.jpg	-87.653	122.102
P7.65_T001.jpg	5.301	97.417
P7.65_T001.jpg	-90.699	82.006
P7.65_T001.jpg	-178.603	82.024
P7.66_T001.jpg	-90.000	24.000
P7.66_T001.jpg	-90.000	21.000
P7.66_T001.jpg	-2.862	20.025
P7.66_T001.jpg	-91.317	87.023
P7.66_T001.jpg	1.146	50.010
P7.66_T001.jpg	-84.249	139.703
P7.66_T001.jpg	3.778	106.231
P7.66_T001.jpg	-89.145	67.007
P7.66_T001.jpg	1.614	71.028
P7.67_T001.jpg	-92.386	24.021
P7.67_T001.jpg	-91.909	30.017
P7.67_T001.jpg	4.399	26.077
P7.67_T001.jpg	-86.186	90.200
P7.67_T001.jpg	6.809	67.476
P7.67_T001.jpg	-83.012	156.160
P7.67_T001.jpg	7.539	137.186
P7.67_T001.jpg	-88.132	92.049
P7.67_T001.jpg	5.886	97.514
P7.68_T001.jpg	-90.000	24.000
P7.68_T001.jpg	-79.046	31.575
P7.68_T001.jpg	15.945	21.840
P7.68_T001.jpg	-76.799	83.199
P7.68_T001.jpg	20.674	56.648
P7.68_T001.jpg	-81.222	137.612
P7.68_T001.jpg	25.253	117.201
P7.68_T001.jpg	-79.634	83.361
P7.68_T001.jpg	12.529	82.976
P7.69_T001.jpg	-90.000	25.000
P7.69_T001.jpg	-85.426	25.080
P7.69_T001.jpg	19.983	23.409
P7.69_T001.jpg	-75.426	103.325
P7.69_T001.jpg	15.322	75.690
P7.69_T001.jpg	-79.523	148.476
P7.69_T001.jpg	12.926	125.172
P7.69_T001.jpg	-80.740	93.215
P7.69_T001.jpg	14.808	89.989
P7.70_T001.jpg	-87.614	24.021
P7.70_T001.jpg	-90.000	32.000
P7.70_T001.jpg	1.848	31.016
P7.70_T001.jpg	-88.888	103.019
P7.70_T001.jpg	0.807	71.007
P7.70_T001.jpg	-87.064	156.205
P7.70_T001.jpg	2.603	132.136
P7.70_T001.jpg	-88.831	98.020
P7.70_T001.jpg	-2.437	94.085
P7.71_T001.jpg	-90.000	25.000
P7.71_T001.jpg	-80.134	23.345
P7.71_T001.jpg	19.983	23.409
P7.71_T001.jpg	-76.115	91.679
P7.71_T001.jpg	17.038	64.846
P7.71_T001.jpg	-75.763	138.246
P7.71_T001.jpg	19.552	113.547
P7.71_T001.jpg	-81.098	84.012
P7.71_T001.jpg	11.310	76.485
P7.74_T001.jpg	-92.045	28.018
P7.74_T001.jpg	-91.790	32.016
P7.74_T001.jpg	0.000	29.000
P7.74_T001.jpg	-85.061	81.302
P7.74_T001.jpg	3.633	63.127
P7.74_T001.jpg	-89.594	141.004
P7.74_T001.jpg	4.185	123.329
P7.74_T001.jpg	-88.531	78.026
P7.74_T001.jpg	1.245	92.022
P7.75_T001.jpg	-90.000	26.000
P7.75_T001.jpg	-90.000	38.000
P7.75_T001.jpg	1.736	33.015
P7.75_T001.jpg	-85.471	101.316
P7.75_T001.jpg	3.814	75.166
P7.75_T001.jpg	-87.769	154.117
P7.75_T001.jpg	3.960	130.311
P7.75_T001.jpg	-87.079	98.127
P7.75_T001.jpg	1.287	89.022
P7.83_T001.jpg	-90.000	24.000
P7.83_T001.jpg	-79.380	32.558
P7.83_T001.jpg	21.161	33.242
P7.83_T001.jpg	-76.293	84.404
P7.83_T001.jpg	20.450	62.968
P7.83_T001.jpg	-76.686	134.618
P7.83_T001.jpg	18.898	117.324
P7.83_T001.jpg	-86.748	88.142
P7.83_T001.jpg	3.715	77.162
P7.85_T001.jpg	-87.709	25.020
P7.85_T001.jpg	-90.000	27.000
P7.85_T001.jpg	0.000	27.000
P7.85_T001.jpg	-90.521	110.005
P7.85_T001.jpg	-0.725	79.006
P7.85_T001.jpg	-87.556	164.149
P7.85_T001.jpg	2.764	145.169
P7.85_T001.jpg	-90.603	95.005
P7.85_T001.jpg	0.562	102.005
P7.93_T001.jpg	-90.000	24.000
P7.93_T001.jpg	-79.046	31.575
P7.93_T001.jpg	16.504	28.160
P7.93_T001.jpg	-79.461	87.476
P7.93_T001.jpg	17.301	63.891
P7.93_T001.jpg	-78.530	140.812
P7.93_T001.jpg	15.751	121.565
P7.93_T001.jpg	-81.098	84.012
P7.93_T001.jpg	14.886	81.744
P7.94_T001.jpg	-90.000	23.000
P7.94_T001.jpg	-90.000	35.000
P7.94_T001.jpg	2.203	26.019
P7.94_T001.jpg	-91.528	75.027
P7.94_T001.jpg	1.975	58.034
P7.94_T001.jpg	-89.045	120.017
P7.94_T001.jpg	-0.503	114.004
P7.94_T001.jpg	-90.000	72.000
P7.94_T001.jpg	-0.744	77.006
P7.95_T001.jpg	-90.000	26.000
P7.95_T001.jpg	-90.000	34.000
P7.95_T001.jpg	1.848	31.016
P7.95_T001.jpg	-89.310	83.006
P7.95_T001.jpg	3.417	67.119
P7.95_T001.jpg	-90.875	131.015
P7.95_T001.jpg	0.481	119.004
P7.95_T001.jpg	-92.045	84.054
P7.95_T001.jpg	0.000	82.000
P7.96_T001.jpg	-87.614	24.021
P7.96_T001.jpg	-86.186	30.067
P7.96_T001.jpg	10.491	27.459
P7.96_T001.jpg	-83.418	104.690
P7.96_T001.jpg	3.270	70.114
P7.96_T001.jpg	-82.235	155.425
P7.96_T001.jpg	13.062	128.320
P7.96_T001.jpg	-85.285	97.329
P7.96_T001.jpg	4.044	99.247
P7.97_T001.jpg	-87.709	25.020
P7.97_T001.jpg	-86.634	34.059
P7.97_T001.jpg	14.036	24.739
P7.97_T001.jpg	-78.043	86.885
P7.97_T001.jpg	12.031	62.370
P7.97_T001.jpg	-79.939	125.936
P7.97_T001.jpg	10.620	113.952
P7.97_T001.jpg	-80.426	84.172
P7.97_T001.jpg	11.174	82.565
P7.98_T001.jpg	-90.000	25.000
P7.98_T001.jpg	-79.046	31.575
P7.98_T001.jpg	4.764	24.083
P7.98_T001.jpg	-89.301	82.006
P7.98_T001.jpg	0.855	67.007
P7.98_T001.jpg	-88.746	137.033
P7.98_T001.jpg	2.291	125.100
P7.98_T001.jpg	-91.975	87.052
P7.98_T001.jpg	0.682	84.006
P7.99_T001.jpg	-90.000	24.000
P7.99_T001.jpg	-88.152	31.016
P7.99_T001.jpg	1.790	32.016
P7.99_T001.jpg	-83.596	98.615
P7.99_T001.jpg	5.932	77.414
P7.99_T001.jpg	-86.276	169.358
P7.99_T001.jpg	9.958	133.004
P7.99_T001.jpg	-84.174	98.509
P7.99_T001.jpg	5.768	99.504
P8.51_T001.jpg	-87.879	27.019
P8.51_T001.jpg	-79.114	26.476
